年份,地块名,地块类型,季次,季次编号,作物编号,作物名称,作物类型,替代组,统计季次,种植面积/亩,鲁棒亩产量/斤每亩,亩成本/元,鲁棒售价/元每斤,鲁棒需求/斤
2030,E5,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3404.565885071758,3436.5096901932698,9.450943390734048,6277.378275444189
2030,E5,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E6,普通大棚,第一季,1,17,豇豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3405.999331962324,3434.5952425513888,11.639546189480505,35296.790041779845
2030,E6,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4757.460720730213,4291.236998255848,45.36129545140457,8762.58995223594
2030,E7,普通大棚,第一季,1,31,辣椒,蔬菜,第一季蔬菜,第一季,0.6,1914.6791026345436,1713.5049815275056,10.532753873854384,1162.5751461947596
2030,E7,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E8,普通大棚,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,0.6,7586.511059637958,3422.6210373582308,7.9941730231729125,44075.195567396775
2030,E8,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4757.460720730213,4291.236998255848,45.36129545140457,8762.58995223594
2030,E9,普通大棚,第一季,1,21,西红柿,蔬菜,第一季蔬菜,第一季,0.6,2846.7423084071975,3433.1185251933334,9.082543494692175,35079.06329667428
2030,E9,普通大棚,第二季,2,40,白灵菇,食用菌,食用菌,第二季,0.6,9465.50774565469,14310.032867177826,12.615875021394817,17477.802844562684
2030,E10,普通大棚,第一季,1,24,青椒,蔬菜,第一季蔬菜,第一季,0.6,2856.243530695573,2861.547898224091,7.802756487182725,2530.570280761367
2030,E10,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E11,普通大棚,第一季,1,32,空心菜,蔬菜,第一季蔬菜,第一季,0.6,11322.28915067078,7146.602634920109,6.538859526429735,3483.5080553561897
2030,E11,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3797.4424990993243,2859.661147686359,15.023292393172847,6984.356144088561
2030,E12,普通大棚,第一季,1,19,芸豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3404.565885071758,3436.5096901932698,9.450943390734048,6277.378275444189
2030,E12,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E13,普通大棚,第一季,1,20,土豆,蔬菜,第一季蔬菜,第一季,0.6,2275.97945057643,3435.787061656481,5.448623721036716,29033.528822405402
2030,E13,普通大棚,第二季,2,38,榆黄菇,食用菌,食用菌,第二季,0.6,4757.460720730213,4291.236998255848,45.36129545140457,8762.58995223594
2030,E14,普通大棚,第一季,1,22,茄子,蔬菜,第一季蔬菜,第一季,0.6,7586.511059637958,3422.6210373582308,7.9941730231729125,44075.195567396775
2030,E14,普通大棚,第二季,2,41,羊肚菌,食用菌,食用菌,第二季,0.6,951.0131422257484,14305.202732243028,69.44943875301841,4076.8434225446913
2030,E15,普通大棚,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,2276.8308522367784,1715.8802956285783,9.801379339628083,26052.624966644147
2030,E15,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3797.4424990993243,2859.661147686359,15.023292393172847,6984.356144088561
2030,E16,普通大棚,第一季,1,18,刀豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,2276.8308522367784,1715.8802956285783,9.801379339628083,26052.624966644147
2030,E16,普通大棚,第二季,2,39,香菇,食用菌,食用菌,第二季,0.6,3797.4424990993243,2859.661147686359,15.023292393172847,6984.356144088561
2030,F1,智慧大棚,第一季,1,29,黄瓜,蔬菜,第一季蔬菜,第一季,0.6,14205.543542033576,4995.672017108968,10.1646641541269,12657.376827753546
2030,F1,智慧大棚,第二季,2,17,豇豆,蔬菜（豆类）,第一季蔬菜,第二季,0.6,3013.397340068041,3778.7654216179885,11.639546189480505,35296.790041779845
2030,F2,智慧大棚,第一季,1,17,豇豆,蔬菜（豆类）,第一季蔬菜,第一季,0.6,3407.396793113501,3438.7432819880237,11.639546189480505,35296.790041779845
2030,F2,智慧大棚,第二季,2,26,包菜,蔬菜,第一季蔬菜,第二季,0.6,3880.8558528984845,5507.3085407849,9.446532455097884,3925.9165057324553
2030,F3,智慧大棚,第一季,1,29,黄瓜,蔬菜,第一季蔬菜,第一季,0.6,14205.543542033576,4995.672017108968,10.1646641541269,12657.376827753546
2030,F3,智慧大棚,第二季,2,27,油麦菜,蔬菜,第一季蔬菜,第二季,0.6,4250.6321294542,3145.7680808259956,7.263196762210561,4373.497146325005
2030,F4,智慧大棚,第一季,1,25,菜花,蔬菜,第一季蔬菜,第一季,0.6,3777.8860783546565,4290.818840554898,8.002215200176442,3496.223309724699
2030,F4,智慧大棚,第二季,2,27,油麦菜,蔬菜,第一季蔬菜,第二季,0.6,4250.6321294542,3145.7680808259956,7.263196762210561,4373.497146325005
