方案,年份,情景编号,收入/元,成本/元,互补收益估计/元,利润/元,产量/斤,销量/斤,滞销量/斤,滞销比例,种植面积/亩
问题二方案,2028,189,6599177.746780964,1104746.0499568656,303425.6837351333,5797857.380559231,1595300.218707581,1189372.127699425,405928.0910081561,0.2544524762473958,1333.9999999999964
问题二方案,2028,190,6665892.758455076,1119836.1742908289,320927.32460432407,5866983.908768571,1616476.971801285,1185924.1918095036,430552.77999178134,0.2663525602297968,1333.9999999999964
问题二方案,2028,191,6467212.642415825,1094837.2760748155,316346.32187706017,5688721.68821807,1629321.5038411329,1165548.5124362758,463772.991404857,0.28464179126802786,1333.9999999999964
问题二方案,2028,192,6398156.957715832,1076927.653836135,309357.98069169896,5630587.284571396,1588907.1826881461,1162286.2141955208,426620.9684926253,0.2684996160511145,1333.9999999999964
问题二方案,2028,193,6356545.20837663,1079938.6537495186,283167.2973580425,5559773.851985154,1461892.4617365343,1142408.9078875754,319483.5538489588,0.2185410775492027,1333.9999999999964
问题二方案,2028,194,6522912.967049079,1080636.0064303298,295260.3354466551,5737537.296065404,1570322.808384255,1188337.3133071805,381985.4950770745,0.24325284778236717,1333.9999999999964
问题二方案,2028,195,6485218.572687211,1118530.6716620193,297031.92584995367,5663719.826875146,1515974.2051456668,1163876.5477249678,352097.657420699,0.232258343331684,1333.9999999999964
问题二方案,2028,196,6442230.192188058,1096584.7214160475,299986.8108822224,5645632.281654233,1522660.365848529,1141040.4346500095,381619.9311985194,0.2506270864848151,1333.9999999999964
问题二方案,2028,197,6620412.750310573,1102517.9243365654,311122.29664132145,5829017.122615329,1627122.0782329517,1195533.358775869,431588.7194570827,0.2652466740084963,1333.9999999999964
问题二方案,2028,198,6511271.057711524,1086852.1443526736,305434.7293433717,5729853.642702222,1581101.0618918198,1174968.9184179122,406132.1434739076,0.2568666565740979,1333.9999999999964
问题二方案,2028,199,6522996.423028934,1112163.7114879559,277764.3028119431,5688597.014352921,1460599.1636338218,1170804.3028085127,289794.86082530906,0.1984082067419024,1333.9999999999964
问题二方案,2029,0,6958475.1683595115,1096813.4574832676,413019.8352699177,6274681.546146162,1278557.2993514636,1227650.5861840541,50906.71316740941,0.03981574638323317,1291.9999999999964
问题二方案,2029,1,6947049.260668333,1068180.9704826702,414015.6231860408,6292883.913371703,1302404.9475925262,1249208.0767716991,53196.870820827084,0.040845108058872634,1291.9999999999964
问题二方案,2029,2,6884634.064970329,1059993.9433285987,453819.0959797184,6278459.217621449,1395437.4884098775,1229585.2327140237,165852.25569585385,0.11885323210346387,1291.9999999999964
问题二方案,2029,3,6751170.846515466,1063138.199295439,419577.9388752712,6107610.586095299,1259891.0261770803,1191449.5328919205,68441.49328515981,0.05432334373619089,1291.9999999999964
问题二方案,2029,4,6877099.05372697,1090941.354807936,418222.08108435106,6204379.780003386,1275046.5282695263,1215944.9873651362,59101.54090439016,0.04635245819978183,1291.9999999999964
问题二方案,2029,5,7057907.016888369,1069960.3509131405,437943.5547980763,6425890.220773304,1370776.794561796,1280683.6210554517,90093.1735063442,0.06572417468968375,1291.9999999999964
问题二方案,2029,6,7051633.930801637,1092127.6397557831,427722.61042874365,6387228.901474598,1299113.332517374,1234453.4060021222,64659.926515251864,0.04977235233969637,1291.9999999999964
问题二方案,2029,7,7070349.118899441,1094674.4479857732,446754.09831499204,6422428.7692286605,1394513.2683495001,1266900.7981126793,127612.47023682087,0.09151040232686977,1291.9999999999964
问题二方案,2029,8,6972659.458429137,1069815.5504241965,434246.52010289667,6337090.428107837,1345258.8806360958,1247311.4632070563,97947.41742903949,0.07280934460936304,1291.9999999999964
问题二方案,2029,9,7047070.975008424,1109574.9027080142,432660.83982021466,6370156.912120624,1295566.8591974508,1234782.4669557856,60784.39224166516,0.04691721759486696,1291.9999999999964
问题二方案,2029,10,6705075.550103595,1068022.8755213476,384917.961275677,6021970.635857924,1202020.049642403,1175955.8447242535,26064.204918149393,0.02168366902524081,1291.9999999999964
问题二方案,2029,11,6817735.904794693,1106102.7136740917,385429.5544041598,6097062.745524761,1210345.4403523752,1190238.2328218217,20107.207530553453,0.01661278413598974,1291.9999999999964
问题二方案,2029,12,6793900.300598343,1113008.982557371,391302.66392649035,6072193.981967462,1206207.2784861738,1189538.4248609703,16668.853625203483,0.013819228189472867,1291.9999999999964
问题二方案,2029,13,6801557.877377446,1066309.5766849087,425069.03408206097,6160317.334774598,1298939.1739249432,1205004.6988879396,93934.47503700363,0.07231630004133778,1291.9999999999964
问题二方案,2029,14,6949566.836328939,1086866.943020511,439034.18577655614,6301734.079084983,1309738.8378041266,1217683.517364766,92055.32043936057,0.07028524907583719,1291.9999999999964
问题二方案,2029,15,6748172.4372866945,1088641.9876556818,385525.1950361543,6045055.644667167,1191037.8985401662,1178675.9218376793,12361.976702486863,0.010379163179978333,1291.9999999999964
问题二方案,2029,16,6928402.656135294,1102308.38271406,438463.71295325976,6264557.986374494,1336365.7004244206,1215454.4103053585,120911.29011906218,0.0904776963975217,1291.9999999999964
问题二方案,2029,17,6829147.175429551,1081225.7399307431,391907.1052030256,6139828.540701834,1225183.0361919987,1193727.832357239,31455.20383475977,0.02567388129411744,1291.9999999999964
问题二方案,2029,18,7063208.452379898,1095368.9462708312,440805.87957784074,6408645.385686908,1348881.4959570835,1250143.9073634206,98737.58859366295,0.07319960195881019,1291.9999999999964
问题二方案,2029,19,6995648.667814335,1115532.06275989,407618.2823025466,6287734.887356991,1260197.0411604552,1224526.2452426709,35670.79591778433,0.02830572898737867,1291.9999999999964
问题二方案,2029,20,7075223.169787698,1068802.5613964142,445481.43057403463,6451902.038965318,1387469.8261873077,1271011.9121337314,116457.9140535763,0.08393545708564804,1291.9999999999964
问题二方案,2029,21,7093708.404517656,1118186.7332966686,442122.15400692844,6417643.825227916,1362563.8860203484,1254479.8498693916,108084.03615095676,0.07932401354525746,1291.9999999999964
问题二方案,2029,22,6758086.430681915,1097475.8447209275,403867.8361781822,6064478.422139171,1241253.9431072867,1181591.2545572992,59662.688549987506,0.04806646446627289,1291.9999999999964
问题二方案,2029,23,6857632.936333966,1097948.6165889679,407704.24217686197,6167388.561921861,1245913.7185109162,1198314.4910729402,47599.22743797605,0.038204272680186405,1291.9999999999964
问题二方案,2029,24,6819473.373096478,1097348.7995091288,400270.0035485947,6122394.577135945,1217615.2085879485,1187458.2257130148,30156.98287493363,0.024767252135349284,1291.9999999999964
问题二方案,2029,25,6676283.466391682,1092313.851559963,379760.00144284713,5963729.616274565,1193824.4874093244,1171275.2095316418,22549.277877682587,0.01888826884981725,1291.9999999999964
问题二方案,2029,26,6952176.409657821,1101352.4862581852,407032.749800893,6257856.673200529,1258005.0808271868,1212905.430206448,45099.65062073874,0.03585013392082963,1291.9999999999964
问题二方案,2029,27,7036080.422733497,1074388.2732532308,434934.4232045892,6396626.572684856,1376669.0258075001,1276041.3757962487,100627.65001125145,0.07309502002649272,1291.9999999999964
问题二方案,2029,28,6953882.85772059,1080891.3757364845,424664.6835690479,6297656.1655531535,1316826.7238149748,1224039.3862793841,92787.33753559063,0.07046282996655528,1291.9999999999964
问题二方案,2029,29,6775842.034094377,1089821.0489257013,395597.97349743557,6081618.958666111,1213595.7630389787,1182879.0419810312,30716.721057947492,0.025310504529967547,1291.9999999999964
问题二方案,2029,30,7115945.130504253,1116628.6758279463,442134.6924706961,6441451.147147003,1360024.5699307239,1257949.1067761101,102075.46315461374,0.075054131676322,1291.9999999999964
问题二方案,2029,31,6744929.047051261,1098442.5991904812,388438.24400419946,6034924.691864979,1202439.3587648391,1177057.724551022,25381.634213817073,0.02110845260412085,1291.9999999999964
问题二方案,2029,32,7038085.110276386,1095247.4109981284,438220.1171900157,6381057.816468273,1343366.9194622673,1246486.447238303,96880.47222396429,0.07211765513977693,1291.9999999999964
问题二方案,2029,33,6990318.687497223,1072509.442105806,436235.6269072478,6354044.872298665,1347136.7592909876,1241377.4875721803,105759.27171880729,0.07850670764449298,1291.9999999999964
问题二方案,2029,34,6748972.781091981,1076580.0370833967,395649.6667151937,6068042.4107237775,1224797.864785243,1195138.250269726,29659.61451551714,0.02421592604647272,1291.9999999999964
问题二方案,2029,35,6911439.716324065,1064433.0086805865,439472.88244747045,6286479.590090949,1356746.3059412772,1238691.788236783,118054.5177044943,0.08701296416841245,1291.9999999999964
问题二方案,2029,36,7048859.672389245,1110152.0687457288,441543.8420334839,6380251.445677,1351958.788795335,1252279.9488366374,99678.83995869756,0.07372920002059867,1291.9999999999964
问题二方案,2029,37,7100308.74901656,1086325.0839593427,431307.77782477904,6445291.442881996,1323901.7817967304,1255834.2063704317,68067.57542629866,0.05141436952665847,1291.9999999999964
问题二方案,2029,38,7131478.4993643835,1111944.9967535725,453058.5114974832,6472592.014108295,1381910.4997157722,1267066.0364691387,114844.46324663353,0.08310557251736234,1291.9999999999964
问题二方案,2029,39,6792296.152084347,1102010.9302303398,401025.1262905373,6091310.348144544,1235246.337174333,1193184.6730449586,42061.664129374316,0.0340512356633186,1291.9999999999964
问题二方案,2029,40,6862117.8794275895,1086065.5602773605,414642.52420304605,6190694.843353275,1261580.068150496,1193510.6933123048,68069.37483819132,0.05395565177086422,1291.9999999999964
问题二方案,2029,41,7159200.057056705,1074976.4626937013,462201.9066746039,6546425.501037607,1402136.4929706943,1277742.5976349956,124393.89533569873,0.08871739374826945,1291.9999999999964
问题二方案,2029,42,7110595.770793136,1108385.890501129,458505.75918488053,6460715.639476888,1386433.9143469795,1257033.4927167462,129400.4216302333,0.0933332777647623,1291.9999999999964
问题二方案,2029,43,6825735.328306058,1077185.859302968,384228.4087434645,6132777.877746555,1224388.531432184,1209668.3777006299,14720.153731554048,0.01202245312959252,1291.9999999999964
问题二方案,2029,44,7043752.962508431,1078768.8570090702,422074.46920042613,6387058.5746997865,1316398.8181583572,1262654.3654482714,53744.45271008578,0.04082687705939626,1291.9999999999964
问题二方案,2029,45,6812753.040611053,1106216.0937626779,387588.8276380478,6094125.774486423,1202933.376721016,1188778.2903721726,14155.086348843295,0.011767140743428006,1291.9999999999964
问题二方案,2029,46,6678968.904808439,1065382.9314362027,393878.9100186262,6007464.883390863,1188019.3523388573,1155571.0220249943,32448.330313863,0.027312964431077554,1291.9999999999964
问题二方案,2029,47,6947759.169868905,1068776.7126274598,390351.33766073256,6269333.794902178,1261778.7620759397,1242354.18795955,19424.574116389733,0.015394595867528695,1291.9999999999964
问题二方案,2029,48,6761410.867154162,1086668.392063675,382139.8269826552,6056882.3020731425,1201533.8323270187,1184903.909559589,16629.922767429613,0.013840578034513043,1291.9999999999964
问题二方案,2029,49,6981605.445524644,1092420.5436071176,409470.666410849,6298655.568328376,1259072.8280667737,1218254.2403013858,40818.58776538796,0.03241956053333492,1291.9999999999964
问题二方案,2029,50,7044576.860939443,1087067.2555985297,457752.5149403294,6415262.120281243,1389451.6921720197,1258510.8940940201,130940.79807799961,0.09423918716692499,1291.9999999999964
问题二方案,2029,51,7071368.865411745,1090848.4928277773,454391.09904211684,6434911.471626085,1381019.0070277215,1253954.3887655595,127064.61826216197,0.09200787072122561,1291.9999999999964
问题二方案,2029,52,6977759.110964713,1109475.6770835773,409770.56907955825,6278054.002960694,1262666.8764605448,1230380.3950152665,32286.481445278274,0.025570070813754453,1291.9999999999964
问题二方案,2029,53,7078453.56332763,1097586.6941098738,451144.47656241927,6432011.345780175,1381801.5364406065,1253829.87354508,127971.6628955265,0.09261218743841444,1291.9999999999964
问题二方案,2029,54,6837608.757952506,1060062.1904421595,406246.0347172522,6183792.602227598,1248660.5535839982,1208230.0932772767,40430.46030672151,0.032379064262641276,1291.9999999999964
问题二方案,2029,55,6930523.1208183365,1094754.469102164,397745.1869630569,6233513.83867923,1253514.0186800514,1220711.7754819638,32802.24319808767,0.026168230039125044,1291.9999999999964
问题二方案,2029,56,7146603.995208523,1102509.3675525405,437083.2265417596,6481177.854197742,1365132.9120401966,1277039.9778918636,88092.93414833304,0.06453066464911303,1291.9999999999964
问题二方案,2029,57,6743800.206718408,1067076.6932321584,390842.227746454,6067565.741232703,1219592.93451646,1186598.1126081643,32994.82190829562,0.02705396282192902,1291.9999999999964
问题二方案,2029,58,6719655.494219162,1077766.4975947973,400486.1013295236,6042375.097953888,1231323.8334556124,1182705.379206564,48618.45424904837,0.039484701691028384,1291.9999999999964
问题二方案,2029,59,7035224.822234854,1104568.817189917,410479.19409578457,6341135.199140722,1305878.8687863608,1251510.8828873707,54367.985898990184,0.041633253434537866,1291.9999999999964
问题二方案,2029,60,6817960.058205264,1069361.4129510578,403110.0817550682,6151708.727009274,1265306.0946294225,1213083.3947815073,52222.69984791521,0.041272779819502864,1291.9999999999964
问题二方案,2029,61,6799827.941333977,1084924.6306886182,395131.2512179839,6110034.561863342,1238064.4276395363,1203098.7719178484,34965.655721687945,0.028242193977217014,1291.9999999999964
问题二方案,2029,62,6963847.892175175,1109955.7186518996,405981.56783578184,6259873.741359057,1258877.7859294408,1225498.325559196,33379.46037024469,0.02651525091897649,1291.9999999999964
问题二方案,2029,63,7059520.977515787,1099003.4383473394,451182.93762077,6411700.476789217,1381761.1997195012,1251156.5605363955,130604.63918310567,0.09452041294083126,1291.9999999999964
问题二方案,2029,64,7091646.383538817,1105891.1717431566,441737.3263835734,6427492.538179234,1314847.93219981,1236810.3903178538,78037.54188195616,0.05935100171728242,1291.9999999999964
问题二方案,2029,65,6705414.292917932,1093783.6940038789,389454.0403308794,6001084.639244933,1208370.0098947668,1170208.6397065262,38161.37018824066,0.03158086502954837,1291.9999999999964
问题二方案,2029,66,7173803.567483586,1095869.0363976683,458493.7279588692,6536428.259044787,1426047.0813457675,1299084.2104236626,126962.87092210492,0.08903133184234664,1291.9999999999964
问题二方案,2029,67,7083034.816251062,1093140.3483973294,439712.45506160625,6429606.922915339,1349837.8253627128,1254444.5788570393,95393.24650567351,0.07067015363867177,1291.9999999999964
问题二方案,2029,68,6778704.0216952395,1107140.6966988542,380569.80364715063,6052133.128643536,1196746.8846861003,1181633.5351361248,15113.349549975479,0.012628693455040514,1291.9999999999964
问题二方案,2029,69,7175949.908908637,1093625.516493579,441150.3364848266,6523474.728899884,1377831.4629174978,1291369.0884756506,86462.3744418472,0.06275250403904038,1291.9999999999964
问题二方案,2029,70,6859105.574327955,1071155.4262967035,422419.7099066272,6210369.857937879,1284370.0132615801,1211408.473640541,72961.53962103906,0.05680725870869379,1291.9999999999964
问题二方案,2029,71,6823280.0791570125,1083093.2138465927,436782.8080879673,6176969.673398387,1335021.087968819,1219390.595736146,115630.4922326731,0.08661323276069013,1291.9999999999964
问题二方案,2029,72,7046505.422237736,1093745.8886273429,417956.6214585089,6370716.155068902,1307338.1168808395,1248727.7794060393,58610.33747480018,0.044831812610679325,1291.9999999999964
问题二方案,2029,73,7173940.701757584,1108133.0098032146,454768.36326489225,6520576.055219261,1405178.805430449,1279917.0468197225,125261.75861072657,0.08914293193623503,1291.9999999999964
问题二方案,2029,74,6753837.68804365,1079103.0603464318,398603.46502222336,6073338.092719441,1226316.4438079817,1190352.4283022159,35964.0155057658,0.02932686394882681,1291.9999999999964
问题二方案,2029,75,6984687.8418097515,1073122.3929413434,409856.05547692766,6321421.504345335,1269010.5553718216,1230790.6352526047,38219.9201192169,0.030117889845304256,1291.9999999999964
问题二方案,2029,76,6817181.742863288,1061383.6017832113,401110.7391944787,6156908.880274556,1254409.005149442,1206170.6366833388,48238.36846610322,0.038455055941149285,1291.9999999999964
问题二方案,2029,77,6754407.396846494,1073551.8998472707,400796.37151016365,6081651.868509387,1248526.914072408,1194742.397617687,53784.5164547211,0.04307837968769801,1291.9999999999964
问题二方案,2029,78,7187567.926213624,1109459.7956213586,467570.55960790074,6545678.690200166,1409490.17216635,1262664.8456662144,146825.3265001357,0.10416910270077936,1291.9999999999964
问题二方案,2029,79,7030467.293882831,1090601.7522938268,456963.93001339457,6396829.471602399,1407699.9488885645,1261149.965698377,146549.9831901875,0.10410598033046359,1291.9999999999964
问题二方案,2029,80,6992063.021971781,1117520.822224945,424912.5356338131,6299454.73538065,1305604.3117493587,1225492.915109192,80111.39664016664,0.061359629344994,1291.9999999999964
问题二方案,2029,81,7050208.271512352,1103245.3607352672,426548.435226366,6373511.34600345,1305670.8321233722,1247625.3069671085,58045.52515626373,0.04445647687623233,1291.9999999999964
问题二方案,2029,82,6762851.023123777,1075017.884977118,393277.3850257814,6081110.52317244,1210594.6388199315,1189199.5638505358,21395.074969395762,0.01767319487739624,1291.9999999999964
问题二方案,2029,83,7126781.241173071,1115500.136465871,426349.5579974242,6437630.662704624,1343915.7231348988,1267350.2430935379,76565.48004136095,0.05697193560825354,1291.9999999999964
问题二方案,2029,84,6766036.5140883,1084173.5219075573,399782.7985235065,6081645.7907042485,1234005.5898322193,1187200.442398448,46805.147433771286,0.03792944523058045,1291.9999999999964
问题二方案,2029,85,7191849.13937547,1103675.1155609179,421422.9227551777,6509596.94656973,1340437.5144754557,1287288.7394181727,53148.775057283,0.03965031900653821,1291.9999999999964
问题二方案,2029,86,6996656.997369659,1099249.5460739294,431176.36849694647,6328583.819792676,1315600.777221347,1234707.3435577862,80893.43366356078,0.06148782751133221,1291.9999999999964
问题二方案,2029,87,7016825.549103284,1099815.9889008778,416939.61387941835,6333949.174081825,1307988.4203092477,1246031.2399034158,61957.180405831896,0.04736829427831124,1291.9999999999964
问题二方案,2029,88,6966317.106984846,1080720.0063588172,444201.85048095335,6329798.951106982,1370041.4257699286,1235277.5922146547,134763.83355527394,0.09836478738556396,1291.9999999999964
问题二方案,2029,89,6897570.965776511,1069391.6802002466,448303.38574136817,6276482.671317631,1391419.9055515786,1228835.8839825545,162584.02156902407,0.11684756048144464,1291.9999999999964
问题二方案,2029,90,7028447.101998413,1087751.7192195128,428838.24851857853,6369533.631297478,1346475.3434727278,1247188.1666139301,99287.17685879767,0.07373857779134942,1291.9999999999964
问题二方案,2029,91,7042486.332929394,1068839.7334622869,457262.8614541991,6430909.460921306,1395891.916256895,1270067.7890905908,125824.12716630427,0.09013887515281523,1291.9999999999964
问题二方案,2029,92,7082903.424834887,1064050.5043855056,441526.7355602405,6460379.656009621,1382733.625964216,1288852.9495642728,93880.67639994319,0.0678949832687245,1291.9999999999964
问题二方案,2029,93,6953650.212895948,1100357.993215943,413204.0367713148,6266496.256451321,1279647.3219678935,1235624.8494174178,44022.47255047574,0.034402035463002564,1291.9999999999964
问题二方案,2029,94,6943559.4227230875,1103207.3319613512,434456.0820740636,6274808.1728358,1322765.9099010048,1221162.5560516894,101603.35384931532,0.07681128844401446,1291.9999999999964
问题二方案,2029,95,7002402.975563372,1119790.551016831,430427.7816859018,6313040.2062324425,1317267.5050014167,1229694.0260544901,87573.47894692654,0.0664811654538099,1291.9999999999964
问题二方案,2029,96,6787653.380635079,1072397.219011954,386211.9433329277,6101468.104956052,1199320.997324759,1186157.9768546948,13163.020470064133,0.010975393993289501,1291.9999999999964
问题二方案,2029,97,6982824.793899713,1106650.2249390725,432627.4039321074,6308801.972892748,1319020.6990932943,1225808.9330731593,93211.76602013502,0.07066740202349331,1291.9999999999964
问题二方案,2029,98,7060121.93770282,1084859.1861141603,458039.2068320801,6433301.9584207395,1391083.4972024,1256420.2317679622,134663.26543443766,0.09680458844149772,1291.9999999999964
问题二方案,2029,99,6837210.61897306,1107212.1122263002,423050.6460755377,6153049.152822297,1267090.6311760976,1184938.574299392,82152.0568767055,0.06483518609908195,1291.9999999999964
问题二方案,2029,100,7066762.360949073,1067734.7728682696,454591.20112243,6453618.789203233,1399867.937327803,1277465.2766352608,122402.66069254233,0.08743872005969062,1291.9999999999964
问题二方案,2029,101,7018988.762598334,1119460.8116948,416170.24367874925,6315698.1945822835,1300944.1885221507,1233945.6294581515,66998.55906399922,0.05149994877190572,1291.9999999999964
问题二方案,2029,102,6945193.014320713,1059002.2309288536,428801.4965072741,6314992.279899133,1326112.066638644,1249520.828177317,76591.23846132704,0.05775623372123164,1291.9999999999964
问题二方案,2029,103,6982123.916706406,1111122.7509707974,452554.9372291225,6323556.102964731,1387842.6145763823,1237981.8506597409,149860.76391664147,0.10798109406835311,1291.9999999999964
问题二方案,2029,104,7022979.189306889,1090213.6404057192,431961.75421765196,6364727.303118821,1325563.011826679,1242969.8515295305,82593.16029714863,0.06230798502994734,1291.9999999999964
问题二方案,2029,105,6703049.969256012,1078084.32991941,396404.71699636005,6021370.3563329615,1235549.8977053037,1180293.5922038215,55256.30550148222,0.04472203478314045,1291.9999999999964
问题二方案,2029,106,6932654.130517226,1078752.8513371379,441302.5502067038,6295203.829386792,1343607.343749028,1221790.1528453727,121817.19090365525,0.09066427886867032,1291.9999999999964
问题二方案,2029,107,7087055.706784534,1073841.242694665,429868.2558647931,6443082.719954663,1333329.4626172306,1263108.4720438241,70220.99057340645,0.052665895821103106,1291.9999999999964
问题二方案,2029,108,7108441.983885482,1103717.4203736915,435465.141433688,6440189.704945479,1326997.1490382515,1247872.1301117186,79125.01892653294,0.05962712051331778,1291.9999999999964
问题二方案,2029,109,6694557.56141055,1064175.4853520505,393467.68441097485,6023849.760469474,1241883.353130278,1191922.2067335784,49961.146396699594,0.040230144216659366,1291.9999999999964
问题二方案,2029,110,7173244.905258674,1116427.8714057815,452441.5880882071,6509258.6219411,1358390.706647984,1263959.5315303246,94431.17511765938,0.06951694726378194,1291.9999999999964
问题二方案,2029,111,7046002.092596992,1082968.0048239955,451682.60110686044,6414716.688879857,1402798.4485384633,1252630.2401321277,150168.20840633567,0.1070490265816816,1291.9999999999964
问题二方案,2029,112,7074855.789582028,1111959.6488702747,432003.8509117633,6394899.991623517,1340234.3942246737,1245670.2576250294,94564.13659964432,0.0705579091292831,1291.9999999999964
问题二方案,2029,113,6822776.207297651,1085346.0490332192,403599.58613041736,6141029.744394849,1238340.4908644198,1196269.2175293632,42071.27333505661,0.033973913996536514,1291.9999999999964
问题二方案,2029,114,7026422.353752744,1072425.2417171462,456948.6213709076,6410945.7334065065,1428191.0954797228,1275877.5790568115,152313.5164229113,0.10664785469184704,1291.9999999999964
问题二方案,2029,115,6959448.22945367,1078712.711532141,459136.9789500429,6339872.496871572,1404173.4864533362,1245807.8974557535,158365.58899758267,0.11278206754749567,1291.9999999999964
问题二方案,2029,116,7096605.225713668,1104172.970995842,439252.5626080741,6431684.817325901,1377679.9261961998,1254966.8900153548,122713.036180845,0.08907223938412022,1291.9999999999964
问题二方案,2029,117,6905893.358825035,1086490.8117826895,441147.4522076497,6260549.999249996,1341280.313932544,1222330.5722456693,118949.74168687477,0.08868373035172795,1291.9999999999964
问题二方案,2029,118,6813149.370930893,1090061.770184419,411008.83618486713,6134096.436931341,1265096.428404522,1189384.2382078655,75712.19019665639,0.05984697173806816,1291.9999999999964
问题二方案,2029,119,6841377.058654865,1085096.29932747,400822.43695757136,6157103.196284967,1256020.4518899731,1209511.9565394074,46508.49535056576,0.03702845386043116,1291.9999999999964
问题二方案,2029,120,6988589.870089575,1077912.644954181,454507.2765493572,6365184.50168475,1412489.2695169454,1255240.3938546593,157248.87566228607,0.1113274833698831,1291.9999999999964
问题二方案,2029,121,6982275.8169499105,1111401.2565946328,408995.6352020951,6279870.195557373,1304799.1335986557,1242874.8928661349,61924.24073252082,0.047458830357844296,1291.9999999999964
问题二方案,2029,122,7046612.085497589,1113714.3291140764,430611.78874783666,6363509.545131349,1327890.8869255716,1245040.194439502,82850.69248606963,0.06239269604288912,1291.9999999999964
问题二方案,2029,123,6981172.741676787,1062570.4693470467,447973.166591073,6366575.438920814,1380749.118003169,1254249.3589418207,126499.75906134839,0.09161675891148971,1291.9999999999964
问题二方案,2029,124,6723247.936403373,1087960.620239824,382865.0270182133,6018152.343181763,1186978.745014305,1164417.6562314727,22561.08878283226,0.019007154826989225,1291.9999999999964
问题二方案,2029,125,6996226.681852494,1080358.0871246287,408004.6904576108,6323873.285185476,1281648.9732804985,1238880.2422953325,42768.73098516604,0.03337008172814709,1291.9999999999964
问题二方案,2029,126,6907837.4111834,1082263.2595968335,440019.6616128534,6265593.8131994195,1370120.5185174441,1239411.4081527097,130709.11036473443,0.09539971746877408,1291.9999999999964
问题二方案,2029,127,6864258.858777662,1087366.3598034694,407322.0756138567,6184214.574588049,1297860.1421578147,1227850.769557085,70009.37260072981,0.05394215472580322,1291.9999999999964
问题二方案,2029,128,6882182.072598466,1103266.4176429627,402887.1608845888,6181802.815840092,1249500.8732989915,1208329.2344045509,41171.638894440606,0.03295046828237686,1291.9999999999964
问题二方案,2029,129,7129569.874191625,1066448.653835536,450030.4253132499,6513151.645669339,1394352.7219687498,1287237.2546663894,107115.46730236034,0.0768209260215874,1291.9999999999964
问题二方案,2029,130,7037369.735507224,1063505.8888300243,440011.71289419866,6413875.5595713975,1352742.0804169094,1262459.7292445856,90282.3511723238,0.06674025483446125,1291.9999999999964
问题二方案,2029,131,6817148.208115233,1104825.984817907,384682.2338271126,6097004.457124438,1209143.7802872115,1191332.7663825064,17811.013904705178,0.014730269629699849,1291.9999999999964
问题二方案,2029,132,7127722.667349382,1102609.4408869941,437530.8861941717,6462644.11265656,1366131.3736051312,1275227.4098102704,90903.96379486076,0.06654115815741143,1291.9999999999964
问题二方案,2029,133,7015049.914253174,1100494.9490728353,422413.31247005623,6336968.277650395,1290454.540962023,1235092.8245201795,55361.716441843426,0.042900942795374826,1291.9999999999964
问题二方案,2029,134,7078784.661678538,1065704.0318276102,438389.0096458426,6451469.639496771,1395390.854362066,1290924.6382148569,104466.21614720905,0.07486520054265951,1291.9999999999964
问题二方案,2029,135,6807000.193967555,1105542.2816379091,386001.8805522055,6087459.792881851,1195819.5609535964,1174925.6031263815,20893.95782721485,0.017472500458642053,1291.9999999999964
问题二方案,2029,136,6920838.118214138,1085138.575733213,412588.63974676625,6248288.182227692,1288879.8312843847,1236782.3644005042,52097.46688388055,0.040420732499138246,1291.9999999999964
问题二方案,2029,137,7047502.215486822,1105084.8660322898,444982.0831702754,6387399.432624807,1357461.210660815,1247980.616950523,109480.5937102919,0.08065099234548036,1291.9999999999964
问题二方案,2029,138,7022782.900135706,1074120.0702222027,443712.08283284266,6392374.912746347,1378624.8741739953,1256099.0613563824,122525.8128176129,0.0888753823559323,1291.9999999999964
问题二方案,2029,139,6833692.832391744,1064069.928226002,400928.0477683018,6170550.951934043,1265573.195193579,1223044.5437260014,42528.651467577554,0.03360426060625634,1291.9999999999964
问题二方案,2029,140,7049858.708086158,1075068.6588587628,458865.61738941615,6433655.666616811,1406907.1226318183,1261137.2729070825,145769.84972473583,0.10361014410962165,1291.9999999999964
问题二方案,2029,141,6886477.630155403,1066204.960243094,448415.1014809633,6268687.771393273,1387409.7697819876,1234601.051146633,152808.71863535466,0.11013957229043186,1291.9999999999964
问题二方案,2029,142,6989045.154145409,1101427.7190617323,421926.4903551571,6309543.925438834,1306608.2761458599,1235830.3428715505,70777.93327430938,0.05416920630801842,1291.9999999999964
问题二方案,2029,143,7036718.033167822,1105515.7346877786,435086.0032963614,6366288.3017764045,1330124.8634964419,1240512.993562497,89611.8699339449,0.06737102086670724,1291.9999999999964
问题二方案,2029,144,6989729.431987116,1084677.6834059309,411981.68511337874,6317033.433694564,1261873.9557074865,1235187.4845190933,26686.47118839319,0.021148285902636815,1291.9999999999964
问题二方案,2029,145,7153099.782869246,1097792.5366452544,453921.76769596763,6509229.01391996,1370995.253848743,1266156.4690475196,104838.78480122332,0.07646910848663653,1291.9999999999964
问题二方案,2029,146,6888975.571851144,1115918.8802523173,397798.2103094908,6170854.901908317,1236801.9016535787,1201010.9267620621,35790.97489151661,0.028938324596416626,1291.9999999999964
问题二方案,2029,147,6936371.264835079,1091000.5081353819,398674.49396659015,6244045.250666287,1273275.551774964,1235047.87107282,38227.68070214405,0.030023101165222346,1291.9999999999964
